"FullName","PSIsContainer","Length","LastWriteTime"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\sklearn\__pycache__\multioutput.cpython-313.pyc","False","48112","28.02.2026 08:08:12"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\sklearn\__pycache__\naive_bayes.cpython-313.pyc","False","61238","28.02.2026 08:08:12"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\sklearn\__pycache__\pipeline.cpython-313.pyc","False","83457","28.02.2026 08:08:12"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\sklearn\__pycache__\random_projection.cpython-313.pyc","False","29005","28.02.2026 08:08:12"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__","True",,"28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__init__.py","False","4581","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__meta__.py","False","6766","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\css_match.py","False","61404","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\css_parser.py","False","47222","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\css_types.py","False","9940","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\pretty.py","False","4362","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\py.typed","False","0","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\util.py","False","3352","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__\__init__.cpython-313.pyc","False","6161","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__\__meta__.cpython-313.pyc","False","8247","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__\css_match.cpython-313.pyc","False","67186","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__\css_parser.cpython-313.pyc","False","51497","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__\css_types.cpython-313.pyc","False","17262","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__\pretty.cpython-313.pyc","False","5534","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve\__pycache__\util.cpython-313.pyc","False","4801","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve-2.8.3.dist-info\licenses","True",,"28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve-2.8.3.dist-info\INSTALLER","False","4","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve-2.8.3.dist-info\METADATA","False","4635","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve-2.8.3.dist-info\RECORD","False","1382","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve-2.8.3.dist-info\WHEEL","False","87","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\soupsieve-2.8.3.dist-info\licenses\LICENSE.md","False","1096","28.02.2026 08:07:36"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__pycache__","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__init__.py","False","419","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\core.py","False","33355","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\formatting.py","False","8508","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\py.typed","False","73","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\serializing.py","False","6468","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\utils.py","False","5898","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\version.py","False","22","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__pycache__\__init__.cpython-313.pyc","False","736","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__pycache__\core.cpython-313.pyc","False","44802","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__pycache__\formatting.cpython-313.pyc","False","11774","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__pycache__\serializing.cpython-313.pyc","False","9424","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__pycache__\utils.cpython-313.pyc","False","10307","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data\__pycache__\version.cpython-313.pyc","False","208","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data-0.6.3.dist-info\INSTALLER","False","4","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data-0.6.3.dist-info\LICENSE.txt","False","1066","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data-0.6.3.dist-info\METADATA","False","18440","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data-0.6.3.dist-info\RECORD","False","1355","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data-0.6.3.dist-info\top_level.txt","False","11","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\stack_data-0.6.3.dist-info\WHEEL","False","92","28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\__pycache__","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\discrete","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\distributions","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\duration","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\emplike","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\formula","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\gam","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\genmod","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\graphics","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\imputation","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\interface","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\iolib","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\miscmodels","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\multivariate","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\nonparametric","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\othermod","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\regression","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\robust","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\sandbox","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\src","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\stats","True",,"28.02.2026 08:08:05"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\tests","True",,"28.02.2026 08:08:06"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\tools","True",,"28.02.2026 08:08:06"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\treatment","True",,"28.02.2026 08:08:06"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\tsa","True",,"28.02.2026 08:08:06"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\__init__.py","False","1157","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\_version.py","False","534","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\api.py","False","3553","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\conftest.py","False","5097","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\LICENSE.txt","False","1670","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\setup.cfg","False","12410","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__init__.py","False","82","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\_constraints.py","False","13559","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\_parameter_inference.py","False","15781","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\_penalized.py","False","7814","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\_penalties.py","False","17650","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\_prediction_inference.py","False","30791","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\_screening.py","False","18555","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\covtype.py","False","15828","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\data.py","False","24910","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\distributed_estimation.py","False","22831","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\elastic_net.py","False","13189","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\l1_cvxopt.py","False","6894","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\l1_slsqp.py","False","5772","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\l1_solvers_common.py","False","5745","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\model.py","False","115245","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\optimizer.py","False","44604","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\transform.py","False","8435","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\wrapper.py","False","3710","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__init__.py","False","0","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_data.py","False","33561","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_distributed_estimation.py","False","16513","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_generic_methods.py","False","29895","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_optimize.py","False","4653","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_penalized.py","False","26346","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_penalties.py","False","4580","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_predict.py","False","5506","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_screening.py","False","12036","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_shrink_pickle.py","False","11082","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\test_transform.py","False","4577","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\__init__.cpython-313.pyc","False","195","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_data.cpython-313.pyc","False","65877","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_distributed_estimation.cpython-313.pyc","False","22561","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_generic_methods.cpython-313.pyc","False","44609","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_optimize.cpython-313.pyc","False","5459","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_penalized.cpython-313.pyc","False","40264","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_penalties.cpython-313.pyc","False","10385","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_predict.cpython-313.pyc","False","9821","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_screening.cpython-313.pyc","False","18299","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_shrink_pickle.cpython-313.pyc","False","20485","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\tests\__pycache__\test_transform.cpython-313.pyc","False","6345","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\__init__.cpython-313.pyc","False","286","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\_constraints.cpython-313.pyc","False","14940","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\_parameter_inference.cpython-313.pyc","False","15619","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\_penalized.cpython-313.pyc","False","8861","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\_penalties.cpython-313.pyc","False","23950","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\_prediction_inference.cpython-313.pyc","False","30247","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\_screening.cpython-313.pyc","False","18419","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\covtype.cpython-313.pyc","False","13958","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\data.cpython-313.pyc","False","30402","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\distributed_estimation.cpython-313.pyc","False","20493","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\elastic_net.cpython-313.pyc","False","12697","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\l1_cvxopt.cpython-313.pyc","False","8061","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\l1_slsqp.cpython-313.pyc","False","6223","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\l1_solvers_common.cpython-313.pyc","False","6033","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\model.cpython-313.pyc","False","110773","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\optimizer.cpython-313.pyc","False","38806","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\transform.cpython-313.pyc","False","9154","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\base\__pycache__\wrapper.cpython-313.pyc","False","5822","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__init__.py","False","337","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\_scipy_multivariate_t.py","False","40631","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\numpy.py","False","2438","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\pandas.py","False","5436","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\patsy.py","False","394","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\platform.py","False","479","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\pytest.py","False","1215","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\python.py","False","1440","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\scipy.py","False","4725","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\__pycache__","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\__init__.py","False","0","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\test_itercompat.py","False","1204","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\test_pandas.py","False","1280","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\test_scipy_compat.py","False","2902","28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\__pycache__\__init__.cpython-313.pyc","False","197","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\__pycache__\test_itercompat.cpython-313.pyc","False","1596","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\__pycache__\test_pandas.cpython-313.pyc","False","2789","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\tests\__pycache__\test_scipy_compat.cpython-313.pyc","False","3021","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\__init__.cpython-313.pyc","False","513","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\_scipy_multivariate_t.cpython-313.pyc","False","44240","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\numpy.cpython-313.pyc","False","2889","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\pandas.cpython-313.pyc","False","7123","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\patsy.cpython-313.pyc","False","930","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\platform.cpython-313.pyc","False","797","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\pytest.cpython-313.pyc","False","2182","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\python.cpython-313.pyc","False","2639","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\compat\__pycache__\scipy.cpython-313.pyc","False","4758","28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\__pycache__","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\anes96","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\cancer","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\ccard","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\china_smoking","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\co2","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\committee","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\copper","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\cpunish","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\danish_data","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\elec_equip","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\elnino","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\engel","True",,"28.02.2026 08:08:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\statsmodels\datasets\fair","True",,"28.02.2026 08:08:04"
